listing_id,neighborhood,building_type,condition,energy_rating,area_sqm,balcony_area_sqm,lot_size_sqm,bedrooms,bathrooms,living_rooms,floor,has_elevator,has_parking,has_ac,has_sea_view,distance_metro_km,distance_park_km,distance_center_km,noise_level_db,air_quality_index,monthly_hoa_fee,age_years,listing_year,description_length,rooms_total,price
5397,Maltepe,apartment,excellent,B,250.2,,0.0,6,2,2,14,0,0,1,1,1.67,2.96,2.22,44.7,85.0,62.0,26,2024,172,8,464959
12535,Besiktas,apartment,fair,B,223.8,7.8,0.0,6,1,1,9,1,0,0,0,5.01,0.69,2.87,57.9,93.0,161.0,12,2025,346,7,429653
8932,Kadikoy,apartment,fair,A,81.4,,0.0,3,3,2,6,1,1,0,0,2.38,1.59,2.87,48.5,65.0,302.0,40,2025,336,5,121784
5680,Beyoglu,apartment,fair,D,158.3,5.5,0.0,5,3,2,7,1,1,0,0,0.95,1.56,2.6,53.0,,226.0,51,2023,66,8,288769
69,Umraniye,apartment,fair,B,116.8,8.0,0.0,6,1,1,12,0,1,1,1,1.8,1.21,1.18,53.1,108.0,94.0,44,2024,142,7,111301
15988,Maltepe,residence,fair,B,136.2,,,3,1,1,18,0,0,0,0,1.45,1.19,4.75,60.3,50.0,170.0,51,2025,197,4,193755
17482,Fatih,residence,poor,A,133.4,,0.0,5,1,2,15,1,1,1,0,1.69,1.3,0.81,54.5,66.0,195.0,49,2025,244,7,196943
4747,Bakirkoy,apartment,fair,C,64.1,0.0,0.0,5,1,2,7,0,0,1,1,3.3,2.74,2.16,51.8,104.0,104.0,8,2023,426,7,119623
8978,Besiktas,apartment,excellent,,87.4,,0.0,6,3,2,24,1,1,1,1,4.25,0.15,1.02,61.7,83.0,264.0,2,2024,195,8,322668
14938,Atasehir,residence,fair,A,87.2,6.8,0.0,5,4,1,9,0,0,0,1,1.67,3.42,4.11,58.4,102.0,503.0,4,2024,303,6,210531
10753,Umraniye,detached,good,C,86.7,5.9,0.0,6,4,2,19,1,1,0,0,0.41,1.65,4.19,63.1,,208.0,2,2023,228,8,158297
5692,Besiktas,loft,excellent,B,255.8,,,3,1,1,10,1,0,0,1,0.71,1.96,6.28,,75.0,,49,2025,236,4,943850
15379,Umraniye,apartment,excellent,A,107.7,7.0,0.0,5,4,2,4,0,0,1,1,0.69,1.36,2.95,54.2,40.0,137.0,41,2024,150,7,123162
19602,Bakirkoy,residence,fair,B,108.9,0.0,0.0,1,4,1,12,0,0,0,1,0.91,1.92,1.38,71.3,103.0,117.0,50,2025,213,2,197729
11278,Sariyer,apartment,poor,C,96.7,,,3,2,2,17,1,1,0,0,2.42,0.68,5.46,50.1,104.0,155.0,53,2024,99,5,172815
15427,Kartal,apartment,good,A,120.7,6.4,0.0,6,4,2,7,0,1,1,0,1.13,0.47,5.78,58.6,96.0,397.0,42,2025,175,9,131559
4342,Sisli,apartment,poor,C,170.5,9.3,0.0,4,3,1,18,0,0,0,1,,1.14,7.46,52.8,54.0,,47,2023,287,5,338116
3018,Beyoglu,loft,fair,A,235.1,6.7,0.0,5,4,1,8,0,0,0,0,0.55,0.58,1.64,71.9,,116.0,13,2023,259,7,486988
13216,Atasehir,residence,fair,A,112.7,,,5,3,2,20,0,0,0,1,0.13,0.38,1.58,62.8,68.0,995.0,51,2025,331,7,223147
13283,Sisli,apartment,good,B,83.0,5.1,,1,3,1,6,0,0,0,0,1.45,0.36,1.4,54.5,66.0,,50,2024,339,2,123167
12221,Maltepe,apartment,fair,B,91.1,11.2,0.0,3,4,2,19,0,1,0,0,3.93,0.75,0.94,57.9,26.0,125.0,26,2023,262,5,120167
9299,Sisli,apartment,poor,B,162.9,9.4,,2,3,1,11,0,1,1,1,1.03,0.25,1.89,67.6,98.0,377.0,18,2023,292,3,315561
4076,Beyoglu,detached,fair,C,121.1,4.4,0.0,5,4,1,14,0,1,1,0,1.51,,3.79,52.8,79.0,322.0,56,2023,356,6,231255
17621,Umraniye,residence,good,C,154.5,11.1,,6,2,1,12,1,0,0,1,2.36,0.78,1.02,65.5,30.0,395.0,2,2023,152,7,278038
14979,Fatih,apartment,good,A,102.5,,,2,1,2,14,1,0,0,1,0.74,0.42,3.16,61.0,44.0,134.0,9,2025,231,5,170475
11817,Sariyer,apartment,fair,A,122.9,2.8,0.0,6,3,1,11,1,0,1,0,0.64,,1.04,55.4,99.0,60.0,46,2024,211,7,196066
14480,Kadikoy,loft,fair,D,182.4,3.0,0.0,3,1,1,0,1,0,1,0,0.97,0.13,2.83,45.9,63.0,248.0,30,2024,240,4,350923
16733,Atasehir,apartment,good,A,245.8,1.0,0.0,2,4,1,2,1,0,0,0,0.58,0.29,0.5,56.3,81.0,75.0,28,2024,203,3,396642
3496,Fatih,apartment,good,C,91.2,,,5,3,1,20,0,1,1,0,0.76,,2.75,56.6,88.0,482.0,14,2024,394,6,185066
15078,Maltepe,residence,good,B,129.1,10.0,0.0,2,1,1,23,1,1,0,0,3.35,1.2,4.9,38.1,60.0,178.0,48,2023,271,3,177361
10828,Fatih,duplex,fair,B,104.2,,,2,3,1,12,0,1,0,1,0.28,1.02,6.23,59.2,83.0,172.0,8,2023,293,3,260163
18012,Atasehir,duplex,good,B,101.2,10.9,62.9,1,3,2,20,1,0,1,1,2.81,2.37,5.47,51.4,91.0,146.0,3,2023,333,3,286477
14534,Sisli,apartment,excellent,A,190.5,0.0,,2,1,2,20,1,0,1,0,1.39,2.16,4.39,55.8,,165.0,57,2024,49,4,284450
1486,Maltepe,apartment,fair,A,157.2,12.1,0.0,2,2,1,12,0,1,1,1,1.28,2.12,2.87,58.5,96.0,55.0,55,2025,286,3,190682
7653,Kadikoy,apartment,poor,A,81.0,7.6,0.0,6,2,1,8,0,0,0,1,1.33,0.21,1.69,69.7,63.0,219.0,38,2023,198,7,143714
18218,Fatih,residence,excellent,C,145.4,6.3,,5,4,2,24,0,0,0,1,1.24,0.73,2.85,63.9,116.0,443.0,27,2025,47,7,348072
13884,Kadikoy,loft,fair,A,127.6,,,3,3,2,22,0,0,1,0,1.02,1.49,1.25,80.1,81.0,76.0,27,2025,238,5,303778
13818,Kartal,duplex,good,A,114.9,6.3,,5,1,2,21,1,1,0,1,,,6.62,59.8,73.0,132.0,42,2025,335,7,189072
676,Beyoglu,apartment,good,B,156.7,6.3,,4,3,1,17,0,0,0,1,0.66,1.24,1.54,61.2,84.0,,36,2024,260,5,364952
5135,Bakirkoy,apartment,poor,B,148.6,,0.0,2,4,1,10,1,1,1,1,2.43,0.37,9.78,41.3,87.0,283.0,47,2024,306,3,242998
24,Bakirkoy,apartment,poor,C,108.2,5.8,,2,3,2,10,1,1,0,1,1.01,0.83,1.37,62.5,90.0,72.0,11,2024,225,4,233866
18877,Kadikoy,apartment,excellent,A,151.6,2.0,0.0,6,2,2,24,1,0,1,1,2.85,0.91,1.77,53.5,63.0,515.0,56,2023,85,8,326738
13422,Kartal,residence,good,C,156.0,4.5,0.0,2,3,1,24,1,1,0,0,0.75,2.2,2.02,60.8,79.0,39.0,12,2023,202,4,277592
12124,Besiktas,apartment,excellent,C,112.3,,0.0,5,4,1,19,0,1,1,1,,0.31,1.04,60.8,,173.0,44,2025,160,6,291204
16243,Sariyer,duplex,excellent,C,108.0,7.8,112.5,3,4,2,11,1,0,1,1,1.65,2.07,5.47,64.2,75.0,142.0,9,2024,134,5,522334
2037,Sisli,apartment,good,B,154.1,6.7,0.0,6,4,2,0,0,1,0,0,1.44,2.07,5.82,61.8,,188.0,42,2024,131,8,238599
3066,Kadikoy,detached,fair,C,115.0,10.0,0.0,3,1,1,20,1,1,0,0,0.21,0.8,2.43,56.6,99.0,85.0,23,2025,341,4,333499
16305,Umraniye,apartment,good,B,130.6,2.1,0.0,4,2,2,13,1,0,0,1,3.01,1.0,3.08,58.3,103.0,174.0,20,2024,153,6,173515
6110,Sariyer,apartment,good,A,267.0,10.6,,4,3,1,13,0,1,0,0,1.64,0.85,3.26,70.8,129.0,178.0,29,2024,245,5,675711
14725,Umraniye,residence,good,C,123.6,1.2,0.0,6,4,2,10,0,1,0,1,1.81,0.65,3.6,68.7,79.0,305.0,47,2025,183,8,195044
7099,Uskudar,apartment,excellent,C,79.1,16.8,0.0,6,4,2,23,1,1,0,1,2.03,0.83,4.65,58.6,,236.0,39,2024,79,9,223061
6376,Atasehir,apartment,good,A,92.3,5.8,0.0,2,3,1,5,1,0,1,0,1.75,1.61,1.28,69.4,53.0,405.0,54,2025,163,2,123083
16329,Uskudar,apartment,excellent,D,95.8,11.9,0.0,4,1,1,7,0,1,1,1,2.49,1.07,4.81,61.2,,97.0,36,2023,227,5,232699
7981,Bakirkoy,apartment,poor,B,122.8,,0.0,3,4,1,13,0,0,0,1,0.25,1.19,2.21,59.6,105.0,45.0,32,2024,258,4,218985
16082,Atasehir,apartment,poor,C,121.1,9.6,0.0,4,3,2,24,1,1,0,1,1.86,0.16,0.69,50.3,111.0,96.0,48,2024,38,5,219635
6928,Kadikoy,detached,good,D,110.8,,0.0,1,4,1,4,1,1,1,0,1.25,3.24,3.37,55.3,119.0,339.0,21,2023,146,2,268617
1042,Maltepe,apartment,poor,A,170.4,5.8,0.0,1,4,2,12,1,0,0,1,2.38,1.27,6.38,50.7,45.0,97.0,39,2025,162,2,195813
8726,Atasehir,detached,excellent,C,85.0,5.6,,5,4,2,3,1,1,0,0,0.32,1.98,2.43,55.6,49.0,63.0,15,2023,369,7,213913
18088,Kadikoy,duplex,fair,C,106.4,9.1,148.6,4,1,1,18,0,1,1,0,1.35,0.58,5.48,47.7,104.0,323.0,39,2024,191,5,287808
115,Fatih,apartment,good,B,139.9,5.5,0.0,5,4,2,18,1,1,0,1,1.91,1.71,1.29,63.7,72.0,172.0,50,2024,180,7,290882
6992,Kartal,apartment,excellent,C,108.6,11.4,,3,4,2,5,1,0,0,0,1.02,0.5,2.28,,52.0,137.0,25,2024,160,4,126924
4251,Uskudar,apartment,fair,C,80.9,8.0,,5,2,1,17,0,0,0,0,0.38,2.63,2.05,67.2,91.0,103.0,42,2024,287,6,121441
7551,Besiktas,apartment,excellent,A,181.3,1.6,,6,1,1,19,0,1,1,0,3.02,1.21,0.5,,87.0,155.0,19,2024,362,8,498274
8423,Uskudar,loft,good,A,125.1,5.9,0.0,4,1,1,16,1,0,1,0,0.8,0.36,0.5,42.3,83.0,47.0,12,2024,294,5,344717
9526,Sariyer,duplex,fair,B,233.6,12.3,0.0,4,2,2,23,1,1,1,1,1.56,1.4,7.14,55.1,62.0,304.0,24,2024,121,6,934901
16732,Sariyer,residence,fair,D,129.4,10.3,0.0,1,2,1,10,0,0,0,1,0.87,0.32,3.28,61.5,83.0,51.0,15,2025,243,2,364786
3854,Beyoglu,apartment,good,C,133.8,11.0,0.0,1,2,1,5,1,1,0,0,1.15,1.91,1.54,65.3,122.0,336.0,13,2025,302,2,235579
5814,Sisli,residence,good,A,187.1,9.7,0.0,3,4,2,22,1,1,0,0,0.84,,0.57,49.4,64.0,130.0,35,2024,184,5,453130
13151,Kadikoy,apartment,excellent,A,93.1,,0.0,3,4,2,19,1,1,0,0,2.16,0.89,3.65,65.9,93.0,98.0,7,2023,364,5,191813
18906,Kartal,residence,good,C,175.8,7.0,0.0,2,2,1,21,0,0,0,0,1.01,0.62,2.14,,82.0,,16,2025,280,3,242058
1759,Uskudar,residence,fair,D,64.1,11.0,,2,3,1,3,1,0,1,1,1.38,1.46,2.77,72.7,69.0,,35,2024,149,3,145262
12970,Fatih,apartment,good,C,102.7,7.9,,2,3,1,3,0,0,0,0,1.49,3.97,0.62,,104.0,138.0,31,2024,158,3,131250
7645,Uskudar,apartment,good,,131.3,,,6,2,1,21,0,0,1,0,0.81,1.12,2.91,,50.0,248.0,49,2024,172,7,162925
3681,Uskudar,apartment,good,B,95.3,8.6,0.0,2,2,2,23,0,0,1,0,2.48,,4.48,49.5,123.0,206.0,53,2025,280,4,176843
11605,Umraniye,duplex,fair,B,213.6,3.4,,1,1,2,6,1,1,0,0,2.52,1.17,6.54,44.6,84.0,,35,2024,201,4,234714
17995,Fatih,apartment,fair,A,101.2,7.3,,4,2,2,2,1,1,0,0,0.12,4.18,4.87,47.6,82.0,102.0,46,2025,187,6,128267
3599,Kadikoy,detached,good,B,54.1,9.2,0.0,3,4,2,18,1,0,0,0,1.63,1.34,3.36,58.9,,137.0,16,2024,277,5,167598
13333,Umraniye,duplex,good,A,144.2,6.8,,5,4,1,23,1,0,1,1,2.01,0.4,2.12,,72.0,252.0,42,2025,192,6,320858
7411,Fatih,duplex,excellent,B,120.1,,,6,1,1,4,0,1,1,1,1.31,0.31,3.86,55.4,,279.0,54,2025,97,7,236861
14276,Atasehir,detached,good,B,326.9,8.1,35.9,3,3,1,9,1,0,0,0,2.51,0.55,6.59,64.1,43.0,331.0,45,2025,226,4,568335
12539,Fatih,apartment,excellent,C,188.1,,0.0,3,4,2,11,0,0,1,0,0.29,0.92,0.5,63.5,90.0,286.0,22,2024,101,5,241156
6279,Uskudar,apartment,good,C,126.5,,0.0,1,3,1,9,1,1,1,1,,0.78,3.88,67.8,40.0,,2,2023,233,2,253907
9135,Sisli,residence,poor,B,158.5,4.4,0.0,5,1,1,20,1,0,0,1,0.6,0.4,2.51,42.4,107.0,143.0,16,2023,75,6,401987
16452,Bakirkoy,apartment,excellent,C,98.0,6.3,0.0,6,3,2,7,0,1,0,0,,3.09,4.93,56.0,108.0,314.0,55,2024,157,8,166941
6320,Sisli,apartment,good,B,105.7,7.2,,3,2,1,14,1,0,1,0,1.53,2.68,4.98,57.8,103.0,191.0,49,2024,242,4,165043
14497,Maltepe,apartment,good,,157.4,11.2,0.0,1,3,1,4,0,1,0,0,0.63,0.47,10.21,55.6,68.0,669.0,57,2024,448,2,206740
18681,Sisli,residence,fair,A,185.6,5.8,0.0,5,4,1,22,0,0,0,0,0.08,1.38,3.94,44.5,60.0,212.0,32,2023,375,6,358077
18794,Beyoglu,apartment,excellent,C,200.6,8.0,0.0,4,2,2,12,0,0,1,1,2.17,0.31,1.57,53.1,51.0,82.0,37,2025,293,6,409673
1781,Umraniye,residence,excellent,,146.4,,0.0,4,3,2,11,1,0,1,1,,1.74,6.68,63.0,64.0,104.0,45,2024,134,7,224690
9683,Fatih,loft,fair,B,109.3,1.7,0.0,6,3,1,23,0,1,1,0,,2.41,2.13,,,109.0,29,2023,289,7,211951
13969,Kadikoy,apartment,fair,A,131.4,3.7,0.0,2,2,1,9,1,0,0,0,0.99,,6.09,56.3,69.0,151.0,27,2024,69,3,223918
3823,Sariyer,residence,good,B,215.2,5.4,0.0,4,2,1,4,1,1,1,0,2.91,0.82,4.72,58.6,92.0,53.0,50,2024,337,5,641365
14700,Sisli,loft,good,C,137.5,,0.0,5,2,2,15,1,1,1,0,1.83,0.89,2.0,58.2,,24.0,45,2025,223,7,265363
19013,Maltepe,apartment,good,C,84.7,5.7,,6,3,2,3,0,0,1,1,0.6,0.87,3.87,55.7,74.0,84.0,51,2025,161,8,145659
5838,Sariyer,duplex,excellent,B,121.0,12.1,155.1,3,1,2,3,0,1,0,1,1.12,0.27,3.62,55.7,64.0,251.0,26,2024,208,5,543938
12229,Bakirkoy,apartment,fair,C,215.9,,0.0,5,3,1,0,1,1,0,0,3.4,0.79,10.11,,86.0,197.0,5,2024,255,6,375865
15005,Uskudar,apartment,fair,A,83.1,,0.0,5,2,1,4,0,1,1,0,2.45,0.55,4.38,60.2,98.0,,9,2024,205,6,123037
5045,Uskudar,apartment,fair,C,186.6,4.8,0.0,1,2,1,14,1,1,0,1,2.25,3.02,2.81,61.0,66.0,344.0,28,2024,177,2,411325
8933,Uskudar,apartment,good,C,189.9,4.5,,5,3,2,7,0,0,1,1,1.27,0.88,2.14,59.8,122.0,115.0,9,2025,137,7,492550
3839,Kadikoy,apartment,fair,B,118.2,13.3,0.0,3,2,2,3,0,0,0,1,1.85,0.07,8.01,73.6,63.0,,40,2024,108,5,221108
6352,Atasehir,apartment,fair,B,97.8,4.3,0.0,6,1,1,16,0,1,1,1,1.09,0.47,5.73,60.2,51.0,,14,2024,262,8,220937
17284,Umraniye,apartment,fair,A,208.9,10.7,0.0,2,1,1,24,0,1,0,0,0.53,0.87,0.5,68.6,,,1,2023,280,3,232557
14367,Fatih,apartment,fair,C,164.0,9.1,,2,2,1,9,0,1,1,0,0.79,,6.75,64.1,69.0,186.0,28,2024,139,3,208000
16743,Fatih,apartment,good,,228.8,8.4,,3,2,1,10,0,0,1,1,1.18,0.27,3.08,58.3,118.0,46.0,28,2025,227,4,420125
18645,Fatih,residence,poor,D,133.6,14.3,0.0,3,3,1,13,1,0,0,1,,1.75,3.29,54.0,101.0,154.0,20,2024,220,4,275078
9000,Sariyer,apartment,excellent,A,83.0,4.9,0.0,5,1,1,11,1,0,0,1,1.52,0.66,5.79,58.4,73.0,493.0,14,2023,38,6,236896
17014,Maltepe,apartment,fair,A,75.6,,0.0,1,1,2,3,0,1,1,0,0.83,2.42,2.77,57.0,66.0,93.0,12,2025,397,3,83336
7791,Maltepe,duplex,excellent,A,174.2,13.7,33.0,6,3,2,4,1,1,1,0,0.3,2.62,1.79,55.6,80.0,224.0,20,2023,191,8,345076
10789,Fatih,detached,fair,B,63.9,7.0,,6,4,2,21,0,1,0,0,1.39,0.95,1.17,55.0,69.0,75.0,50,2025,283,8,125983
15210,Maltepe,apartment,poor,B,106.5,5.3,0.0,3,2,2,6,0,0,1,1,1.97,1.11,3.55,54.9,84.0,126.0,56,2024,97,5,138521
12775,Fatih,apartment,fair,C,146.9,10.3,,6,1,2,16,1,0,0,0,1.46,1.78,3.94,63.6,100.0,,41,2024,16,8,205336
9021,Umraniye,apartment,fair,A,94.6,8.3,0.0,3,2,1,6,0,1,1,1,0.25,0.14,0.93,71.7,85.0,12.0,28,2025,303,4,143102
17260,Kartal,apartment,excellent,B,145.7,,,1,4,2,10,0,0,1,0,0.53,0.84,1.17,70.7,58.0,,53,2025,212,3,158033
2985,Umraniye,apartment,fair,B,80.0,9.3,,2,2,2,15,0,0,0,0,,0.58,5.09,63.2,99.0,171.0,0,2024,200,4,96775
3280,Bakirkoy,apartment,poor,A,147.8,12.2,0.0,1,3,2,16,0,0,1,1,0.67,0.39,2.88,57.0,85.0,559.0,16,2025,248,3,324892
2816,Kartal,residence,excellent,C,113.5,,0.0,5,4,2,14,0,1,0,0,0.23,3.07,1.35,67.2,70.0,259.0,23,2025,207,7,187421
2650,Umraniye,apartment,fair,A,96.8,8.8,0.0,6,4,1,11,0,1,1,0,2.28,3.69,5.7,73.8,118.0,338.0,21,2025,138,7,106952
4924,Bakirkoy,apartment,fair,B,220.0,7.7,0.0,1,1,2,22,1,0,0,1,0.56,1.2,3.38,55.7,100.0,158.0,23,2024,417,3,497685
12284,Beyoglu,apartment,poor,B,189.9,3.7,0.0,4,1,2,23,1,0,1,1,2.7,1.4,5.88,73.9,63.0,289.0,33,2025,220,6,254782
2348,Kartal,duplex,excellent,C,219.4,,0.0,6,2,2,12,1,1,0,0,0.52,0.71,2.59,59.8,38.0,300.0,14,2025,172,8,350224
11847,Atasehir,apartment,fair,B,109.1,,0.0,5,3,2,13,1,1,0,0,0.36,2.52,14.61,50.9,82.0,176.0,21,2025,268,7,187234
12629,Fatih,residence,fair,A,140.3,,,6,2,1,9,1,0,0,0,,1.67,2.11,40.8,66.0,120.0,47,2025,102,6,238302
10372,Kartal,loft,excellent,B,116.9,8.3,0.0,5,2,1,16,1,0,1,0,1.2,1.62,4.75,74.6,115.0,275.0,48,2025,248,6,170008
6636,Uskudar,apartment,fair,C,168.5,14.0,0.0,2,1,1,4,0,0,1,1,1.53,0.8,1.13,49.0,,44.0,7,2023,331,3,334724
15465,Uskudar,duplex,fair,C,99.0,6.4,371.9,6,2,2,24,0,0,0,1,1.14,,1.3,66.4,79.0,51.0,50,2024,119,8,209182
6709,Besiktas,residence,poor,C,176.7,7.2,0.0,3,1,1,6,0,1,1,1,1.74,0.94,0.5,51.1,72.0,249.0,14,2024,221,4,628140
1415,Besiktas,duplex,good,B,225.1,,,1,4,2,3,1,1,0,0,2.2,0.25,9.95,54.3,68.0,309.0,48,2023,207,3,552573
14081,Beyoglu,apartment,fair,D,66.8,11.7,,3,3,1,15,0,0,0,0,,0.2,2.03,57.2,85.0,69.0,35,2023,194,5,105959
19479,Uskudar,residence,good,B,144.8,,0.0,6,1,1,16,1,0,1,0,1.56,0.52,5.82,,68.0,401.0,53,2023,148,7,241174
6158,Atasehir,residence,good,D,131.5,,0.0,5,1,1,2,1,0,1,0,1.22,,4.91,50.1,,242.0,56,2024,199,6,178575
3034,Besiktas,residence,good,A,208.6,4.8,,6,2,1,2,1,0,1,0,1.29,0.13,9.48,75.4,79.0,297.0,0,2024,276,8,537880
17049,Atasehir,residence,good,B,113.5,,0.0,1,4,2,8,1,1,0,1,2.18,0.43,0.95,72.9,98.0,488.0,8,2024,304,3,98555
3629,Kadikoy,residence,good,B,115.4,10.8,0.0,2,4,1,19,0,0,1,1,0.23,0.92,7.37,58.0,82.0,318.0,29,2024,123,4,303640
10497,Kadikoy,detached,excellent,B,73.2,2.1,,1,1,2,17,0,1,0,1,1.08,1.21,1.17,55.5,31.0,105.0,30,2025,216,3,195992
12933,Uskudar,duplex,excellent,B,182.8,4.6,0.0,5,2,2,8,0,1,1,0,1.46,0.1,1.23,53.4,131.0,184.0,22,2023,259,6,458800
5557,Atasehir,detached,excellent,B,176.3,,0.0,6,4,1,6,0,0,1,0,0.67,1.49,5.11,55.4,,229.0,21,2025,188,7,357717
1349,Maltepe,apartment,excellent,B,139.4,8.5,0.0,5,2,2,20,0,0,0,0,2.29,0.29,3.89,57.6,79.0,183.0,38,2024,360,7,166284
8496,Fatih,apartment,fair,C,196.0,2.4,,3,1,2,21,1,0,0,1,0.93,0.9,4.77,49.1,105.0,30.0,31,2025,62,5,376489
7064,Atasehir,residence,poor,C,204.1,,0.0,2,2,2,13,0,0,1,0,2.42,2.12,0.9,68.6,,92.0,16,2025,112,4,306846
18152,Sariyer,apartment,good,B,82.2,13.1,0.0,4,4,1,10,1,1,0,1,,1.63,0.55,61.9,81.0,69.0,13,2024,305,5,311320
5897,Kadikoy,residence,excellent,C,77.9,4.3,0.0,2,3,2,4,0,1,0,1,0.44,0.57,4.27,48.3,82.0,231.0,27,2024,219,4,223497
8563,Bakirkoy,apartment,good,C,118.8,6.6,0.0,5,4,2,7,1,0,0,1,0.81,0.37,3.48,58.2,62.0,,52,2023,240,7,242065
1619,Maltepe,apartment,excellent,B,158.9,4.1,,5,2,2,11,1,1,0,1,2.49,1.97,4.9,57.8,54.0,154.0,42,2025,110,7,222606
8472,Fatih,apartment,good,,199.0,,0.0,6,4,2,7,0,0,0,1,0.92,0.18,4.63,59.6,51.0,,10,2024,247,7,462474
7046,Beyoglu,apartment,excellent,A,122.0,4.1,0.0,4,4,2,4,1,1,0,0,0.95,1.56,2.62,59.5,70.0,22.0,39,2023,343,6,219930
2925,Atasehir,apartment,poor,B,197.6,11.4,0.0,3,3,2,12,0,1,1,1,0.22,1.48,2.76,56.3,,219.0,59,2024,110,5,321093
3207,Besiktas,residence,poor,B,107.7,4.4,,4,2,2,0,0,1,1,1,2.34,1.06,0.5,53.4,65.0,339.0,31,2025,157,6,272476
17935,Sisli,detached,good,C,96.9,12.1,,6,2,1,16,0,0,0,0,1.71,0.55,2.82,62.1,132.0,305.0,23,2024,98,7,235461
4275,Umraniye,residence,poor,C,208.6,6.2,0.0,2,2,2,15,0,0,0,0,1.82,1.18,1.46,71.6,120.0,123.0,28,2025,176,3,194014
11548,Beyoglu,apartment,excellent,B,78.1,,0.0,6,1,1,5,1,0,0,0,1.92,1.43,2.67,59.5,93.0,102.0,23,2024,225,7,133471
13310,Umraniye,apartment,fair,A,168.2,14.5,0.0,2,2,1,1,0,0,0,0,4.66,6.16,0.84,,49.0,53.0,51,2025,234,3,263954
18591,Umraniye,apartment,excellent,B,103.1,0.8,,4,3,1,14,1,1,1,1,1.93,0.64,0.5,59.2,86.0,42.0,17,2024,271,6,197956
10247,Fatih,detached,fair,C,81.9,6.7,137.3,5,4,1,15,0,1,0,0,0.26,0.88,2.8,,63.0,100.0,32,2023,304,6,186774
1951,Maltepe,apartment,fair,,115.0,7.1,0.0,2,4,2,16,0,0,0,0,4.03,2.17,3.46,53.4,98.0,,24,2024,129,4,137069
4830,Kadikoy,duplex,fair,A,145.7,,0.0,5,1,2,13,0,1,1,1,1.13,0.33,1.93,51.8,67.0,,47,2024,270,7,395783
14834,Fatih,apartment,good,B,90.3,,,1,4,1,24,0,1,0,0,0.46,1.44,5.57,57.8,69.0,397.0,27,2024,113,2,154184
9709,Maltepe,apartment,excellent,C,139.5,,0.0,6,3,2,21,0,0,0,1,4.75,1.97,0.94,37.6,98.0,,59,2024,111,8,258573
1069,Fatih,residence,good,B,143.8,16.3,0.0,3,1,2,20,0,0,0,0,1.16,3.33,2.26,50.2,73.0,98.0,16,2024,238,5,243671
3661,Beyoglu,apartment,fair,B,187.0,7.6,0.0,2,2,1,6,0,0,1,1,1.36,0.11,0.79,59.0,81.0,96.0,8,2024,201,3,460173
10982,Uskudar,apartment,good,C,99.6,12.4,,6,2,2,21,1,0,1,1,2.47,0.74,4.89,79.1,75.0,,16,2023,250,8,258302
2471,Uskudar,residence,fair,C,121.2,6.2,,1,4,1,15,1,1,0,0,1.43,0.32,1.39,53.2,69.0,417.0,28,2024,121,2,260209
2275,Bakirkoy,apartment,fair,B,127.2,12.4,,6,4,1,13,0,1,0,1,0.72,0.35,1.52,63.0,52.0,,13,2023,361,7,320161
1266,Kartal,apartment,excellent,B,223.5,7.3,,3,4,2,3,0,0,1,1,4.28,1.31,8.25,61.8,47.0,100.0,28,2024,181,5,365888
9141,Atasehir,duplex,excellent,B,126.6,9.6,0.0,6,3,1,11,0,1,1,1,0.96,4.43,9.97,,88.0,192.0,9,2024,173,7,357571
7865,Besiktas,duplex,good,B,96.4,6.1,,6,2,2,6,0,0,0,1,0.8,0.13,1.13,58.0,82.0,456.0,49,2025,247,8,302434
16356,Uskudar,apartment,fair,B,89.2,,0.0,5,4,2,0,0,0,0,0,0.57,0.86,2.49,69.5,68.0,256.0,24,2024,165,7,138095
3039,Maltepe,apartment,good,C,110.6,1.8,0.0,3,3,2,2,0,0,1,1,3.15,1.98,4.05,,109.0,123.0,24,2024,161,5,181906
14633,Kartal,duplex,good,C,169.7,14.3,,2,3,2,8,1,1,1,0,1.01,2.42,3.56,65.8,78.0,340.0,20,2025,282,4,247303
14242,Beyoglu,apartment,poor,B,234.5,0.0,0.0,4,3,1,4,1,0,0,1,3.18,2.36,1.56,62.2,66.0,142.0,10,2024,208,6,524401
8775,Beyoglu,residence,excellent,D,160.3,11.4,0.0,2,3,1,1,1,1,1,0,2.04,2.34,2.58,66.6,71.0,,36,2024,53,3,324153
15700,Besiktas,duplex,poor,B,190.6,7.8,,3,1,2,14,0,0,0,0,1.34,0.24,8.05,,57.0,147.0,33,2024,99,5,340902
5033,Sisli,apartment,good,B,115.6,,,2,1,2,11,0,0,1,0,1.48,0.42,5.02,53.3,69.0,293.0,31,2024,273,4,202167
18537,Kadikoy,apartment,good,B,81.9,5.6,0.0,3,4,1,22,1,1,1,1,0.73,0.47,2.66,54.2,100.0,423.0,53,2025,10,4,221267
348,Sisli,apartment,excellent,C,196.8,5.1,0.0,2,1,2,17,0,0,1,0,,0.98,6.47,56.9,70.0,250.0,52,2024,86,4,316488
2261,Atasehir,residence,fair,C,95.5,,0.0,3,1,2,11,0,1,0,1,1.36,0.42,1.77,55.7,51.0,402.0,44,2025,306,5,201747
6278,Kadikoy,apartment,good,C,292.5,7.2,,4,1,2,1,1,1,0,0,2.41,,8.24,51.4,,112.0,16,2025,311,6,545000
